user_id,email,registration_date,user_country,age,gender,income_bracket,phone_verified,risk_score
3705,user_3705@hotmail.com,2021-06-22,IT,41.0,F,very_high,1,25.06
3706,user_3706@gmail.com,2023-03-26,DE,45.0,M,high,0,93.56
3707,user_3707@yahoo.es,2023-07-09,NL,58.0,M,high,No,26.14
3708,user_3708@hotmail.com,2020-06-06,FR,53.0,M,low,Yes,41.35
3709,user_3709@gmail.com,2022-10-13,GB,54.0,M,high,No,87.79
3710,user_3710@yahoo.es,2022-07-21,ES,38.0,F,low,0,78.62
3711,user_3711@hotmail.com,2022-11-12,PL,,F,,No,85.75
3712,user_3712@gmail.com,2022-01-07,IT,72.0,M,low,No,80.03
3713,user_3713@yahoo.es,2020-04-23,PL,26.0,Other,medium,yes,23.51
3714,user_3714@hotmail.com,2022-10-20,FR,64.0,M,medium,1,55.88
3715,user_3715@gmail.com,2023-03-06,US,32.0,Prefer not to say,high,True,38.53
3716,user_3716@yahoo.es,2020-12-07,US,65.0,Prefer not to say,high,1,45.97
3717,user_3717@hotmail.com,2022-01-23,US,63.0,M,medium,No,15.4
3718,user_3718@gmail.com,2020-11-18,DE,57.0,M,,True,31.58
3719,user_3719@yahoo.es,2021-06-06,FR,35.0,F,high,yes,85.76
3720,user_3720@hotmail.com,2020-07-29,GB,59.0,F,low,Yes,89.76
3721,user_3721@gmail.com,2023-03-21,RO,37.0,F,high,False,61.02
3722,user_3722@yahoo.es,2023-10-12,ES,23.0,,very_high,True,49.83
3723,user_3723@hotmail.com,2020-08-24,TR,29.0,F,low,0,71.28
3724,user_3724@gmail.com,2021-04-12,TR,,M,low,1,60.89
3725,user_3725@yahoo.es,2022-11-08,FR,,M,medium,yes,98.37
3726,  user_3726@hotmail.com,2020-01-06,IT,33.0,F,low,yes,19.01
3727,user_3727@gmail.com,2020-03-31,DE,20.0,M,medium,1,44.9
3728,user_3728@yahoo.es,2020-01-26,RO,62.0,F,high,No,91.82
3729,user_3729@hotmail.com,2021-05-15,DE,20.0,M,medium,No,91.47
3730,user_3730@gmail.com,2020-04-04,PL,44.0,M,low,No,49.53
3731,user_3731@yahoo.es,2022-08-24,GB,67.0,M,medium,no,13.48
3732,user_3732@hotmail.com,2022-01-15,IT,60.0,F,medium,yes,81.5
3733,user_3733@gmail.com,2022-02-23,DE,57.0,M,very_high,No,58.52
3734,user_3734@yahoo.es,2020-11-03,FR,55.0,F,low,1,77.32
3735,user_3735@hotmail.com,01/01/2021,IT,50.0,F,medium,no,46.25
3736,user_3736@gmail.com,2020-03-13,US,45.0,F,high,True,20.39
3737,user_3737@yahoo.es,2023-02-06,DE,18.0,F,,Yes,2.4
3738,user_3738@hotmail.com,2023-09-04,ES,72.0,M,medium,True,55.91
3739,user_3739@gmail.com,2022-05-08,RO,25.0,F,,0,16.1
3740,user_3740@yahoo.es,2021-04-04,PL,54.0,M,high,no,18.71
3741,user_3741@hotmail.com,2021-10-21,GB,49.0,M,,1,43.63
3742,user_3742@gmail.com,2021-05-23,RO,65.0,M,very_high,no,44.21
3743,user_3743@yahoo.es,2022-05-02,ES,60.0,F,high,True,27.44
3744,user_3744@hotmail.com,2021-10-17,PL,54.0,F,medium,1,13.19
3745,user_3745@gmail.com,2021-07-09,US,21.0,F,medium,yes,94.5
3746,user_3746@yahoo.es,2020-06-08,ES,47.0,F,low,0,13.16
3747,user_3747@hotmail.com,2023-03-16,IT,23.0,F,medium,yes,35.08
3748,user_3748@gmail.com,2022-02-02,US,63.0,M,high,False,30.49
3749,user_3749@yahoo.es,2020-09-01,FR,71.0,,medium,False,86.63
3750,user_3750@hotmail.com,2022-10-25,ES,36.0,M,medium,False,41.01
3751,user_3751@gmail.com,2023-10-10,IT,49.0,Prefer not to say,,1,12.4
3752,user_3752@yahoo.es,2020-04-17,GB,26.0,F,low,True,1.03
3753,user_3753@hotmail.com,2021-01-02,GB,29.0,F,medium,1,72.19
3754,user_3754@gmail.com,02 Apr 2021,TR,28.0,F,medium,yes,71.45
3755,user_3755@yahoo.es,2022-11-22,FR,63.0,M,medium,Yes,41.78
3756,user_3756@hotmail.com,2020-04-04,GB,72.0,F,,yes,12.63
3757,user_3757@gmail.com,2022-04-01,GB,33.0,M,medium,True,37.16
3758,user_3758@yahoo.es,2020-05-21,GB,18.0,F,medium,yes,58.99
3759,user_3759@hotmail.com,2022-08-10,ES,62.0,F,medium,yes,70.39
3760,user_3760@gmail.com  ,2021-08-01,FR,72.0,F,low,0,7.82
3761,user_3761@yahoo.es,2021-09-28,TR,70.0,F,medium,No,55.63
3762,user_3762@hotmail.com,2021-11-01,TR,38.0,M,medium,False,27.61
3763,user_3763@gmail.com,2020-06-25,PL,47.0,M,very_high,True,61.73
3764,user_3764@yahoo.es,2023-02-06,PL,30.0,F,high,no,64.81
3765,user_3765@hotmail.com,2022-07-24,IT,51.0,M,medium,no,91.06
3766,user_3766@gmail.com,2020-01-17,US,21.0,M,medium,no,41.04
3767,user_3767@yahoo.es,25/01/2022,PL,45.0,F,low,no,53.76
3768,user_3768@hotmail.com,2021-02-14,TR,55.0,F,low,True,26.82
3769,user_3769@gmail.com,2021-08-20,GB,48.0,F,medium,False,28.66
3770,user_3770@yahoo.es,2023-02-28,RO,72.0,M,medium,yes,4.6
3771,user_3771@hotmail.com,2021-09-14,RO,44.0,F,medium,0,28.61
3772,user_3772@gmail.com,2023-06-29,GB,22.0,M,medium,1,6.38
3773,user_3773@yahoo.es,2021-05-11,US,42.0,F,high,1,96.39
3774,user_3774@hotmail.com,2022-08-08,US,,M,,yes,62.43
3775,user_3775@gmail.com,2022-01-24,FR,50.0,F,high,yes,17.31
3776,user_3776@yahoo.es,2023-04-26,RO,21.0,,low,No,11.68
3777,user_3777@hotmail.com  ,2022-10-07,GB,42.0,M,medium,no,37.01
3778,user_3778@gmail.com,2021-02-04,GB,37.0,,high,True,30.76
3779,user_3779@yahoo.es,2023-01-24,TR,51.0,F,medium,False,27.93
3780,user_3780@hotmail.com,2021-05-17,DE,43.0,M,high,yes,46.82
3781,user_3781@gmail.com,2020-11-04,TR,22.0,F,low,yes,91.29
3782,user_3782@yahoo.es,2020-01-14,TR,52.0,M,medium,Yes,56.81
3783,user_3783@hotmail.com,2022-04-19,IT,45.0,F,medium,0,52.12
3784,user_3784@gmail.com,2020-02-18,RO,46.0,F,,1,80.65
3785,user_3785@yahoo.es,2021-04-22,NL,26.0,M,,0,0.4
3786,user_3786@hotmail.com,01-14-2023,US,69.0,F,high,0,19.74
3787,user_3787@gmail.com,2021-12-10,IT,55.0,M,high,No,49.62
3788,user_3788@yahoo.es,2023-07-26,FR,67.0,M,medium,no,70.53
3789,user_3789@hotmail.com,2020-01-20,PL,23.0,Other,,0,48.5
3790,user_3790@gmail.com,2021-11-17,IT,,F,medium,False,16.37
3791,user_3791@yahoo.es,2020-01-03,IT,61.0,M,medium,No,93.0
3792,user_3792@hotmail.com,2023-09-08,GB,74.0,M,very_high,yes,32.87
3793,user_3793@gmail.com,2022-02-09,US,,M,,False,78.82
3794,user_3794@yahoo.es,2021-09-21,GB,19.0,Prefer not to say,,No,89.14
3795,user_3795@hotmail.com,2020-07-31,PL,64.0,M,medium,False,34.64
3796,user_3796@gmail.com,2021-02-24,GB,61.0,M,high,No,84.53
3797,user_3797@yahoo.es,2022-12-21,DE,61.0,F,very_high,No,71.08
3798,user_3798@hotmail.com,2021-05-02,TR,26.0,M,medium,True,90.43
3799,user_3799@gmail.com,2022-05-09,PL,38.0,M,low,False,25.13
3800,user_3800@yahoo.es,2022-10-04,PL,41.0,M,medium,True,93.13
3801,user_3801@hotmail.com,2020-05-02,IT,51.0,M,medium,yes,6.53
3802,user_3802@gmail.com,2020-10-18,GB,39.0,M,very_high,no,79.37
3803,user_3803@yahoo.es,2021-07-27,GB,20.0,F,medium,no,43.57
3804,user_3804@hotmail.com,2020-07-09,DE,29.0,M,medium,No,17.79
3805,user_3805@gmail.com,2020-03-30,ES,45.0,F,medium,no,7.94
3806,  user_3806@yahoo.es,2021-04-19,FR,47.0,F,medium,1,38.95
3807,user_3807@hotmail.com,2022-11-30,NL,43.0,F,high,No,38.93
3808,user_3808@gmail.com,2022-04-25,FR,65.0,F,low,1,23.0
3809,user_3809@yahoo.es,2022-02-01,PL,38.0,M,medium,1,21.55
3810,user_3810@hotmail.com,2022-07-27,RO,45.0,M,,1,39.95
3811,user_3811@gmail.com,2020-06-22,ES,73.0,M,low,1,41.01
3812,user_3812@yahoo.es,2023-04-04,GB,43.0,M,high,no,44.24
3813,user_3813@hotmail.com,2020-07-14,ES,50.0,,medium,False,86.88
3814,user_3814@gmail.com,2022-11-01,IT,38.0,F,medium,Yes,61.13
3815,user_3815@yahoo.es,2020-09-30,GB,52.0,F,low,False,2.04
3816,user_3816@hotmail.com,2023-07-29,RO,69.0,M,medium,yes,51.91
3817,user_3817@gmail.com,2022-03-18,FR,51.0,F,medium,Yes,76.25
3818,user_3818@yahoo.es,2020-06-02,PL,58.0,M,low,False,5.64
3819,user_3819@hotmail.com,2023-04-27,RO,68.0,F,,yes,42.26
3820,user_3820@gmail.com,2023-03-08,FR,64.0,M,low,no,45.12
3821,user_3821@yahoo.es,2020-05-07,NL,35.0,F,medium,1,95.4
3822,user_3822@hotmail.com,09 Jun 2022,IT,28.0,,high,0,47.57
3823,user_3823@gmail.com,2023-09-18,ES,74.0,F,low,No,74.99
3824,user_3824@yahoo.es,2020-09-24,ES,40.0,F,low,Yes,30.29
3825,user_3825@hotmail.com  ,2021-04-29,NL,65.0,F,high,0,77.93
3826,user_3826@gmail.com,2021-08-20,US,39.0,M,medium,1,32.27
3827,user_3827@yahoo.es,2021-06-18,IT,,F,low,Yes,43.0
3828,user_3828@hotmail.com,2021-10-07,NL,22.0,F,medium,0,47.95
3829,user_3829@gmail.com,2022-03-15,US,61.0,M,low,False,92.64
3830,user_3830@yahoo.es,30 Oct 2021,FR,28.0,M,low,yes,5.35
3831,  user_3831@hotmail.com,2021-10-13,ES,47.0,M,very_high,1,19.69
3832,user_3832@gmail.com,2022-07-16,TR,32.0,M,high,False,70.57
3833,user_3833@yahoo.es,2021-07-10,DE,44.0,F,,False,57.76
3834,user_3834@hotmail.com,2021-04-23,ES,52.0,Other,,1,25.15
3835,user_3835@gmail.com,2020-06-01,NL,50.0,M,low,Yes,28.92
3836,user_3836@yahoo.es,2021-02-19,ES,37.0,F,high,No,36.73
3837,user_3837@hotmail.com,2020-10-05,ES,33.0,Other,low,True,45.03
3838,user_3838@gmail.com,2023-04-12,US,51.0,M,medium,True,81.8
3839,user_3839@yahoo.es,2020-08-11,DE,19.0,F,medium,No,1.38
3840,user_3840@hotmail.com,2020-11-14,RO,52.0,F,,no,89.8
3841,user_3841@gmail.com,2020-08-04,TR,57.0,F,,1,41.3
3842,user_3842@yahoo.es,2020-12-02,NL,73.0,M,medium,True,23.05
3843,user_3843@hotmail.com,2022-07-09,ES,45.0,F,high,No,50.84
3844,user_3844@gmail.com,2022-08-12,TR,64.0,M,medium,0,65.97
3845,user_3845@yahoo.es,2021-10-05,IT,56.0,F,,No,4.48
3846,  user_3846@hotmail.com,12 Apr 2022,TR,,M,high,no,71.58
3847,user_3847@gmail.com,2020-09-04,IT,26.0,F,low,Yes,76.08
3848,user_3848@yahoo.es,2023-01-02,FR,37.0,M,medium,yes,16.62
3849,user_3849@hotmail.com,2022-01-03,NL,18.0,M,medium,No,16.79
3850,user_3850@gmail.com,2021-03-01,GB,25.0,F,medium,False,20.38
3851,  user_3851@yahoo.es,2022-07-14,PL,72.0,M,medium,False,79.66
3852,user_3852@hotmail.com,2021-09-23,IT,40.0,F,high,yes,27.2
3853,user_3853@gmail.com,2022-08-06,US,20.0,Other,very_high,1,79.59
3854,user_3854@yahoo.es,2021-06-26,DE,21.0,F,medium,False,54.05
3855,user_3855@hotmail.com,2020-09-02,US,42.0,M,low,0,76.72
3856,user_3856@gmail.com,2020-07-04,NL,64.0,,,No,55.37
3857,user_3857@yahoo.es,2020-11-18,DE,55.0,F,medium,yes,33.58
3858,user_3858@hotmail.com,2021-09-15,IT,32.0,F,medium,0,91.07
3859,user_3859@gmail.com,2023-05-20,GB,38.0,M,medium,1,71.53
3860,user_3860@yahoo.es,2020-03-23,DE,52.0,F,medium,False,48.41
3861,user_3861@hotmail.com,2021-03-16,PL,74.0,F,low,yes,63.74
3862,user_3862@gmail.com,2021-11-02,GB,70.0,M,medium,True,61.58
3863,user_3863@yahoo.es,2020-10-30,DE,70.0,M,medium,No,35.81
3864,user_3864@hotmail.com,2020-07-05,ES,63.0,M,medium,True,42.38
3865,user_3865@gmail.com,2021-05-23,PL,69.0,F,very_high,Yes,31.83
3866,user_3866@yahoo.es,2021-12-29,US,31.0,F,medium,1,99.95
3867,user_3867@hotmail.com,2022-03-22,IT,53.0,F,high,Yes,58.01
3868,user_3868@gmail.com,2022-11-17,DE,29.0,M,high,True,9.21
3869,user_3869@yahoo.es,04-10-2020,TR,34.0,M,high,True,51.91
3870,user_3870@hotmail.com,2023-10-18,DE,56.0,Prefer not to say,low,True,5.0
3871,user_3871@gmail.com,2021-09-04,DE,26.0,Prefer not to say,very_high,Yes,28.87
3872,user_3872@yahoo.es,2021-06-16,TR,,F,low,yes,44.6
3873,user_3873@hotmail.com,2020-12-22,ES,-10.0,F,low,1,53.43
3874,user_3874@gmail.com,2020-03-04,DE,32.0,M,medium,no,97.62
3875,user_3875@yahoo.es,2022-04-08,RO,35.0,F,low,No,98.22
3876,user_3876@hotmail.com,2022-07-15,FR,68.0,M,low,no,9.81
3877,user_3877@gmail.com,2023-02-12,ES,50.0,M,medium,yes,53.81
3878,user_3878@yahoo.es,2023-01-31,IT,23.0,F,low,No,81.71
3879,user_3879@hotmail.com,2021-05-26,GB,44.0,M,medium,0,23.77
3880,user_3880@gmail.com,12/07/2020,DE,40.0,M,,no,75.06
3881,user_3881@yahoo.es,2022-08-04,PL,44.0,M,medium,0,87.86
3882,user_3882@hotmail.com,2020-07-27,RO,51.0,M,very_high,no,66.25
3883,user_3883@gmail.com,13/10/2020,PL,73.0,F,medium,True,32.77
3884,user_3884@yahoo.es,2020-09-05,TR,63.0,M,medium,1,92.31
3885,user_3885@hotmail.com,2020-01-25,RO,55.0,M,very_high,no,88.35
3886,user_3886@gmail.com,2020-05-06,TR,31.0,M,low,1,71.58
3887,user_3887@yahoo.es,2021-03-31,TR,53.0,M,,False,36.37
3888,user_3888@hotmail.com,2020-09-24,GB,70.0,M,high,False,79.19
3889,user_3889@gmail.com,2021-02-09,FR,25.0,F,,yes,31.61
3890,  user_3890@yahoo.es,2022-03-31,TR,52.0,M,medium,no,25.3
3891,user_3891@hotmail.com,2022-02-01,GB,36.0,F,low,Yes,51.5
3892,user_3892@gmail.com,2023-07-14,FR,47.0,Prefer not to say,high,no,99.71
3893,user_3893@yahoo.es,2023-08-13,IT,31.0,F,low,no,80.43
3894,user_3894@hotmail.com,2020-06-21,PL,37.0,M,medium,False,72.98
3895,user_3895@gmail.com,2023-04-07,RO,66.0,M,medium,yes,45.2
3896,user_3896@yahoo.es  ,2023-04-15,TR,42.0,F,medium,No,31.2
3897,user_3897@hotmail.com,2021-06-14,US,57.0,F,high,No,85.59
3898,user_3898@gmail.com,2020-06-02,GB,41.0,F,high,yes,56.77
3899,user_3899@yahoo.es,2020-02-14,GB,31.0,F,high,Yes,81.33
3900,user_3900@hotmail.com,2020-05-12,US,43.0,F,low,0,48.78
3901,user_3901@gmail.com,2021-02-08,RO,55.0,F,medium,True,75.4
3902,user_3902@yahoo.es,2023-08-15,NL,40.0,F,high,1,86.77
3903,user_3903@hotmail.com,27 Jun 2022,US,39.0,M,medium,0,39.14
3904,user_3904@gmail.com,2020-09-20,ES,65.0,Other,very_high,yes,1.36
3905,user_3905@yahoo.es,2020-07-07,FR,74.0,F,high,No,25.49
3906,user_3906@hotmail.com,2021-11-10,US,36.0,M,medium,0,91.49
3907,user_3907@gmail.com,2020-09-07,PL,63.0,F,low,Yes,68.75
3908,user_3908@yahoo.es,2020-03-28,TR,68.0,F,medium,True,73.72
3909,user_3909@hotmail.com,2022-08-02,US,20.0,F,,No,32.53
3910,user_3910@gmail.com,2020-04-13,TR,59.0,F,medium,Yes,70.13
3911,user_3911@yahoo.es,2020-12-10,TR,36.0,M,high,yes,64.63
3912,user_3912@hotmail.com,2023-03-21,US,26.0,Other,medium,0,17.84
3913,user_3913@gmail.com,2022-06-06,NL,45.0,F,medium,1,96.87
3914,user_3914@yahoo.es,2022-03-19,US,37.0,F,medium,False,35.4
3915,user_3915@hotmail.com,2022-10-13,GB,62.0,M,medium,Yes,32.93
3916,user_3916@gmail.com,2020-03-01,GB,,,high,No,36.92
3917,user_3917@yahoo.es,2022-02-22,NL,31.0,F,low,0,9.17
3918,user_3918@hotmail.com,31/10/2023,US,26.0,M,medium,False,62.5
3919,user_3919@gmail.com,2022-05-23,IT,72.0,M,high,False,23.86
3920,user_3920@yahoo.es,2020-12-19,US,74.0,F,low,0,80.33
3921,user_3921@hotmail.com,2021-12-25,RO,36.0,F,medium,True,39.42
3922,user_3922@gmail.com,2021-03-15,PL,64.0,M,low,0,45.86
3923,user_3923@yahoo.es,2021-01-18,PL,69.0,M,,No,64.64
3924,user_3924@hotmail.com,2021-07-17,GB,-1.0,M,medium,yes,76.19
3925,user_3925@gmail.com,2021-07-27,DE,73.0,F,high,1,23.11
3926,user_3926@yahoo.es,2022-07-02,NL,55.0,M,low,No,96.63
3927,user_3927@hotmail.com,2020-10-31,US,70.0,M,low,yes,62.23
3928,user_3928@gmail.com,2020-03-11,RO,53.0,F,low,False,0.56
3929,user_3929@yahoo.es,2023-06-11,ES,57.0,Other,medium,1,41.56
3930,user_3930@hotmail.com,2023-06-22,IT,34.0,F,,Yes,43.68
3931,user_3931@gmail.com,2023-06-17,FR,4.0,M,medium,False,80.92
3932,user_3932@yahoo.es,2021-05-18,ES,,M,high,no,30.51
3933,user_3933@hotmail.com,2023-08-18,US,50.0,F,,True,33.12
3934,user_3934@gmail.com  ,08-27-2021,ES,73.0,M,medium,0,7.05
3935,user_3935@yahoo.es,2022-10-18,FR,69.0,F,medium,Yes,28.35
3936,user_3936@hotmail.com  ,2022-04-23,DE,42.0,M,very_high,no,71.7
3937,user_3937@gmail.com,2023-02-01,RO,31.0,M,medium,No,63.48
3938,user_3938@yahoo.es,2022-09-08,TR,28.0,F,medium,1,8.14
3939,user_3939@hotmail.com,2020-05-04,ES,70.0,F,medium,Yes,11.47
3940,user_3940@gmail.com,2020-06-28,TR,52.0,F,low,no,37.69
3941,user_3941@yahoo.es,2021-07-26,GB,58.0,M,,no,74.38
3942,user_3942@hotmail.com,2022-02-23,TR,,M,high,no,83.29
3943,user_3943@gmail.com,2020-10-08,DE,47.0,F,medium,True,1.46
3944,user_3944@yahoo.es,2022-05-08,NL,58.0,F,medium,0,32.9
3945,user_3945@hotmail.com,2021-02-12,TR,21.0,M,medium,Yes,42.43
3946,user_3946@gmail.com,09/08/2023,US,21.0,M,low,No,91.11
3947,user_3947@yahoo.es,2022-12-12,IT,-5.0,M,low,1,50.14
3948,user_3948@hotmail.com,25/05/2021,DE,25.0,Prefer not to say,high,Yes,26.97
3949,user_3949@gmail.com,2023-07-15,TR,19.0,F,very_high,0,39.0
3950,user_3950@yahoo.es,2023-01-18,RO,58.0,F,high,No,43.64
3951,user_3951@hotmail.com,2020-02-09,RO,63.0,M,very_high,Yes,67.0
3952,user_3952@gmail.com,2022-02-22,FR,39.0,Other,medium,1,4.11
3953,  user_3953@yahoo.es,2022-01-05,ES,58.0,M,low,0,38.95
3954,user_3954@hotmail.com,2022-09-09,NL,73.0,F,medium,True,64.66
3955,user_3955@gmail.com,2023-01-20,ES,72.0,F,low,True,28.33
3956,  user_3956@yahoo.es,2022-09-19,GB,33.0,M,high,False,59.18
3957,user_3957@hotmail.com,2021-12-05,US,46.0,M,very_high,Yes,35.73
3958,user_3958@gmail.com,2023-03-04,US,66.0,M,high,1,75.87
3959,user_3959@yahoo.es,2022-10-25,FR,65.0,,medium,Yes,6.06
3960,user_3960@hotmail.com,2021-10-20,FR,47.0,F,medium,0,91.8
3961,user_3961@gmail.com,2022-03-06,US,29.0,F,low,False,17.16
3962,user_3962@yahoo.es,2021-07-07,US,52.0,F,medium,1,15.85
3963,user_3963@hotmail.com,01-03-2021,GB,28.0,F,medium,Yes,84.06
3964,user_3964@gmail.com,2020-02-23,NL,,F,medium,1,86.93
3965,user_3965@yahoo.es,2021-10-15,ES,,M,very_high,0,9.3
3966,user_3966@hotmail.com,2023-05-07,US,38.0,M,high,False,90.87
3967,user_3967@gmail.com,2021-03-24,NL,38.0,Prefer not to say,low,1,27.33
3968,user_3968@yahoo.es,2020-03-01,TR,22.0,M,low,0,61.86
3969,user_3969@hotmail.com,2021-07-29,DE,65.0,F,medium,True,6.86
3970,user_3970@gmail.com,2020-04-29,GB,37.0,M,low,1,38.07
3971,user_3971@yahoo.es,24 Aug 2022,GB,54.0,F,high,False,45.07
3972,user_3972@hotmail.com,2022-12-20,TR,20.0,F,medium,yes,59.98
3973,user_3973@gmail.com,2022-01-02,PL,61.0,M,low,No,52.53
3974,user_3974@yahoo.es,2023-04-11,DE,50.0,M,medium,No,46.15
3975,user_3975@hotmail.com,2021-04-21,TR,70.0,F,medium,1,95.96
3976,user_3976@gmail.com,2020-11-22,RO,26.0,M,high,1,18.5
3977,user_3977@yahoo.es,24 Jul 2020,GB,26.0,M,low,0,15.8
3978,user_3978@hotmail.com,2021-05-22,US,21.0,F,high,Yes,71.34
3979,user_3979@gmail.com,2023-09-07,TR,52.0,M,medium,No,7.46
3980,user_3980@yahoo.es,2021-05-08,IT,34.0,F,high,no,48.29
3981,user_3981@hotmail.com,2021-06-29,DE,51.0,F,,Yes,48.41
3982,user_3982@gmail.com,2022-12-28,TR,41.0,,medium,No,31.0
3983,user_3983@yahoo.es,2020-04-24,DE,49.0,F,,1,93.04
3984,user_3984@hotmail.com,2021-03-25,US,18.0,,medium,no,28.25
3985,user_3985@gmail.com,2023-03-25,RO,25.0,M,high,False,28.84
3986,user_3986@yahoo.es,2022-03-06,RO,62.0,M,medium,False,23.43
3987,user_3987@hotmail.com,2021-12-27,DE,40.0,M,high,yes,14.58
3988,user_3988@gmail.com,2020-12-21,NL,64.0,M,low,No,36.4
3989,user_3989@yahoo.es,2020-12-26,NL,57.0,M,high,no,68.09
3990,user_3990@hotmail.com,29/04/2021,GB,,M,low,No,74.22
3991,user_3991@gmail.com,2023-04-28,ES,71.0,M,high,0,81.34
3992,user_3992@yahoo.es,2021-10-13,TR,29.0,F,very_high,1,19.75
3993,user_3993@hotmail.com,2022-01-04,TR,63.0,F,medium,1,3.56
3994,user_3994@gmail.com,26 Apr 2023,DE,64.0,F,medium,yes,97.47
3995,user_3995@yahoo.es,2020-02-27,IT,32.0,F,medium,Yes,1.43
3996,user_3996@hotmail.com,2021-12-21,ES,58.0,F,low,0,96.07
3997,user_3997@gmail.com,2023-03-08,ES,36.0,F,medium,True,82.88
3998,user_3998@yahoo.es,2023-02-28,ES,43.0,F,medium,False,91.21
3999,user_3999@hotmail.com,2020-10-18,DE,,M,high,False,38.72
4000,user_4000@gmail.com,2023-02-27,DE,46.0,F,high,1,19.72
4001,user_4001@yahoo.es,2021-01-20,PL,39.0,M,high,yes,60.65
4002,user_4002@hotmail.com,2022-10-05,DE,57.0,M,medium,no,74.13
4003,user_4003@gmail.com,2023-01-15,PL,38.0,,high,0,13.09
4004,user_4004@yahoo.es,2021-09-24,RO,68.0,,medium,True,79.76
4005,user_4005@hotmail.com,2020-12-25,IT,55.0,M,medium,False,20.86
4006,user_4006@gmail.com,2022-10-01,ES,,F,medium,0,49.17
4007,user_4007@yahoo.es,2020-03-18,TR,74.0,F,very_high,True,85.65
4008,user_4008@hotmail.com,2020-07-03,GB,46.0,F,,No,19.34
4009,user_4009@gmail.com,2020-04-25,RO,189.0,,,1,24.19
4010,user_4010@yahoo.es,2021-04-21,DE,21.0,M,high,Yes,6.28
4011,user_4011@hotmail.com  ,2023-05-17,DE,72.0,M,medium,False,14.66
4012,user_4012@gmail.com,2021-03-24,IT,24.0,F,high,False,14.65
4013,user_4013@yahoo.es,2020-02-10,PL,45.0,M,medium,True,20.34
4014,user_4014@hotmail.com,2022-12-14,US,45.0,F,medium,Yes,28.62
4015,user_4015@gmail.com,2022-09-05,TR,21.0,M,medium,no,81.5
4016,user_4016@yahoo.es,2020-01-02,IT,39.0,M,medium,No,91.58
4017,user_4017@hotmail.com,2021-11-10,FR,,F,medium,0,40.63
4018,user_4018@gmail.com,2023-06-11,RO,62.0,F,medium,1,12.82
4019,user_4019@yahoo.es,2021-02-16,GB,20.0,F,medium,0,22.38
4020,user_4020@hotmail.com,2020-09-24,PL,39.0,F,high,True,73.62
4021,user_4021@gmail.com,2021-11-28,GB,61.0,M,high,no,67.74
4022,user_4022@yahoo.es,2020-12-29,ES,,M,medium,no,96.72
4023,  user_4023@hotmail.com,2021-10-24,NL,41.0,M,very_high,False,1.45
4024,user_4024@gmail.com,2020-05-01,US,51.0,M,medium,No,75.08
4025,user_4025@yahoo.es,2020-02-14,TR,44.0,M,high,False,50.58
4026,  user_4026@hotmail.com,2020-10-29,ES,72.0,F,,0,90.27
4027,user_4027@gmail.com,2023-04-16,RO,58.0,M,low,No,57.62
4028,user_4028@yahoo.es,2020-10-17,RO,18.0,F,low,yes,44.67
4029,user_4029@hotmail.com,08-15-2020,NL,25.0,F,high,1,66.59
4030,user_4030@gmail.com,2022-12-13,US,40.0,M,medium,True,83.35
4031,user_4031@yahoo.es,2022-01-17,RO,55.0,,high,1,28.25
4032,user_4032@hotmail.com,2020-05-28,US,23.0,M,medium,no,10.75
4033,user_4033@gmail.com,04/02/2022,FR,39.0,F,medium,True,43.3
4034,user_4034@yahoo.es,2023-09-18,NL,42.0,M,,no,21.45
4035,user_4035@hotmail.com,2022-03-21,ES,35.0,M,high,1,42.95
4036,user_4036@gmail.com,2023-04-15,DE,34.0,F,medium,yes,99.1
4037,user_4037@yahoo.es,2020-07-25,TR,29.0,M,,0,57.41
4038,user_4038@hotmail.com,2021-11-20,TR,23.0,F,medium,Yes,69.36
4039,user_4039@gmail.com,2021-09-10,FR,43.0,F,,No,67.79
4040,user_4040@yahoo.es,22 Oct 2021,TR,44.0,F,low,True,82.07
4041,user_4041@hotmail.com,2020-10-06,NL,25.0,M,low,0,94.41
4042,user_4042@gmail.com,2020-11-18,GB,36.0,F,medium,False,65.88
4043,user_4043@yahoo.es,2022-06-13,TR,59.0,F,medium,False,47.61
4044,user_4044@hotmail.com,2023-08-02,ES,,,low,1,31.78
4045,user_4045@gmail.com,2022-09-24,FR,74.0,M,high,no,36.03
4046,user_4046@yahoo.es,2023-08-22,PL,46.0,M,medium,False,33.45
4047,  user_4047@hotmail.com,2021-10-11,GB,62.0,F,medium,no,32.45
4048,user_4048@gmail.com,2020-12-22,DE,66.0,F,low,Yes,69.46
4049,user_4049@yahoo.es,2023-02-24,NL,52.0,F,medium,True,58.77
4050,user_4050@hotmail.com,2023-06-10,PL,,F,medium,1,20.2
4051,user_4051@gmail.com,2021-12-31,US,31.0,M,medium,True,96.96
4052,user_4052@yahoo.es,2021-04-02,US,52.0,M,high,True,42.77
4053,user_4053@hotmail.com,2023-09-25,US,65.0,F,,yes,56.61
4054,user_4054@gmail.com,2023-04-21,IT,62.0,F,high,0,70.26
4055,user_4055@yahoo.es,2020-12-25,NL,37.0,M,low,False,61.37
4056,user_4056@hotmail.com,2022-02-13,US,73.0,F,medium,No,31.11
4057,user_4057@gmail.com,2021-09-20,GB,66.0,F,low,True,79.77
4058,user_4058@yahoo.es,2021-08-26,GB,-9.0,F,high,no,11.02
